question_set,question,choice,"Mask mandates","School closures","Business closures","Transit","Number infected","Healthcare restrictions"
233,4,2,2,2,3,1,5,3
233,5,1,2,1,1,1,5,1
233,5,2,4,1,1,2,5,3
233,6,1,1,5,3,1,5,3
233,6,2,3,5,2,2,2,1
233,7,1,3,5,1,1,3,1
233,7,2,3,1,2,2,4,1
233,8,1,1,2,3,2,1,1
233,8,2,2,1,3,2,4,2
233,9,1,1,1,2,2,1,1
233,9,2,4,3,1,2,5,2
233,10,1,4,2,1,2,3,1
233,10,2,3,3,3,2,2,1
234,1,1,3,2,2,2,5,1
234,1,2,3,4,2,1,5,2
234,2,1,3,1,1,2,3,1
234,2,2,4,3,1,2,5,3
234,3,1,2,1,3,1,4,1
234,3,2,1,1,3,2,5,3
234,4,1,3,5,1,2,5,2
234,4,2,1,3,2,2,1,1
234,5,1,4,2,2,2,2,1
234,5,2,3,4,3,1,4,2
234,6,1,2,2,3,2,4,3
234,6,2,3,3,3,1,1,1
234,7,1,1,5,1,1,4,1
234,7,2,1,3,1,1,4,2
234,8,1,2,1,3,2,3,1
234,8,2,4,2,2,1,1,1
234,9,1,2,1,2,2,5,1
234,9,2,1,3,2,1,4,3
234,10,1,1,5,1,1,3,1
234,10,2,4,2,1,1,2,1
235,1,1,1,1,1,2,1,1
235,1,2,4,1,2,1,5,2
235,2,1,1,1,1,2,2,1
235,2,2,4,3,1,2,5,1
235,3,1,1,4,3,1,4,3
235,3,2,4,1,2,2,5,3
235,4,1,2,2,3,1,4,3
235,4,2,3,2,3,2,3,1
235,5,1,4,3,2,1,3,1
235,5,2,3,3,1,2,5,1
235,6,1,2,3,1,1,1,1
235,6,2,1,4,3,2,2,1
235,7,1,1,1,2,2,4,2
235,7,2,2,2,3,1,2,1
235,8,1,2,2,1,1,3,1
235,8,2,3,5,3,2,5,1
235,9,1,3,4,2,1,4,3
235,9,2,1,5,2,1,4,2
235,10,1,3,2,1,2,4,2
235,10,2,3,3,3,1,5,1
236,1,1,3,2,3,2,4,1
236,1,2,4,1,1,2,5,1
236,2,1,3,1,1,1,5,2
236,2,2,3,4,2,1,4,3
236,3,1,1,5,1,1,4,2
236,3,2,4,2,2,2,4,1
236,4,1,1,1,1,1,4,3
236,4,2,2,3,1,2,5,3
236,5,1,2,3,3,1,2,1
236,5,2,1,3,3,2,3,1
236,6,1,2,2,1,2,1,1
236,6,2,1,4,3,2,5,2
236,7,1,3,3,2,2,5,1
236,7,2,1,4,3,2,4,1
236,8,1,3,5,2,1,5,2
236,8,2,1,2,2,1,5,3
236,9,1,4,1,1,2,3,1
236,9,2,3,1,3,1,1,1
236,10,1,3,2,2,1,4,3
236,10,2,1,5,3,1,2,1
237,1,1,3,2,1,2,1,1
237,1,2,1,1,2,2,3,1
237,2,1,3,5,3,1,3,1
237,2,2,2,2,1,2,4,1
237,3,1,3,1,3,2,5,1
237,3,2,4,2,3,1,4,3
237,4,1,3,4,3,1,2,1
237,4,2,3,1,1,1,4,2
237,5,1,4,3,1,2,5,2
237,5,2,1,4,3,2,2,1
237,6,1,3,3,2,2,4,3
237,6,2,1,5,1,1,5,3
237,7,1,1,4,2,1,4,3
237,7,2,1,5,2,1,5,2
237,8,1,2,3,3,2,4,1
237,8,2,2,1,3,1,5,1
237,9,1,4,3,2,1,5,3
237,9,2,1,2,1,2,4,2
237,10,1,3,2,2,2,5,1
237,10,2,1,3,2,1,1,1
238,1,1,4,3,3,1,5,2
238,1,2,2,3,1,1,3,1
238,2,1,3,2,2,2,4,2
238,2,2,4,3,1,2,1,1
238,3,1,3,1,1,1,5,3
238,3,2,4,3,3,2,4,2
238,4,1,1,4,3,2,5,2
238,4,2,1,4,1,1,4,1
238,5,1,3,2,3,2,4,3
238,5,2,3,5,3,1,4,3
238,6,1,2,1,2,1,2,1
238,6,2,1,1,3,2,5,1
238,7,1,1,5,1,2,4,3
238,7,2,2,3,1,1,3,1
238,8,1,1,1,2,1,5,1
238,8,2,2,1,1,2,5,1
238,9,1,3,2,3,2,1,1
238,9,2,3,2,2,2,4,1
238,10,1,4,2,2,1,2,1
238,10,2,1,4,2,1,5,3
239,1,1,3,5,1,2,4,2
239,1,2,4,1,1,1,4,2
239,2,1,1,5,2,1,3,1
239,2,2,1,3,1,1,2,1
239,3,1,4,2,3,1,2,1
239,3,2,2,3,2,1,4,3
239,4,1,1,2,3,1,5,3
239,4,2,2,2,3,2,5,1
239,5,1,4,1,2,2,1,1
239,5,2,1,2,1,1,3,1
239,6,1,4,3,1,2,4,2
239,6,2,2,1,3,2,5,3
239,7,1,2,1,3,1,3,1
239,7,2,3,5,3,2,5,1
239,8,1,3,3,1,2,5,3
239,8,2,1,3,2,2,1,1
239,9,1,3,2,1,1,2,1
239,9,2,3,4,2,2,5,1
239,10,1,1,1,2,1,4,1
239,10,2,3,4,2,2,4,2
240,1,1,1,4,3,2,5,3
240,1,2,1,5,1,1,4,1
240,2,1,3,5,3,1,4,2
240,2,2,2,1,2,1,4,1
240,3,1,3,2,2,1,5,3
240,3,2,1,4,2,1,4,2
240,4,1,2,3,2,2,2,1
240,4,2,3,3,3,2,1,1
240,5,1,4,3,3,2,1,1
240,5,2,3,2,2,2,5,3
240,6,1,4,2,1,1,5,2
240,6,2,1,3,1,2,4,1
240,7,1,4,3,1,2,2,1
240,7,2,4,2,1,1,3,1
240,8,1,2,1,3,2,5,2
240,8,2,1,2,1,2,3,1
240,9,1,2,1,2,1,4,2
240,9,2,3,1,2,1,4,3
240,10,1,1,1,3,2,5,3
240,10,2,3,4,1,1,5,1
241,1,1,4,1,1,1,4,3
241,1,2,1,1,1,1,2,1
241,2,1,3,1,2,1,5,3
241,2,2,4,1,1,1,4,2
241,3,1,2,2,1,2,5,3
241,3,2,2,2,3,2,5,2
241,4,1,4,3,3,2,5,1
241,4,2,3,2,3,2,4,1
241,5,1,2,3,2,1,3,1
241,5,2,2,3,1,2,5,1
241,6,1,1,4,3,2,4,1
241,6,2,1,5,3,1,4,3
241,7,1,4,1,3,1,5,2
241,7,2,3,3,2,1,4,2
241,8,1,1,5,2,1,5,1
241,8,2,3,5,2,1,3,1
241,9,1,1,4,2,2,2,1
241,9,2,1,2,2,2,1,1
241,10,1,3,2,1,2,1,1
241,10,2,3,3,3,2,4,2
242,1,1,1,4,1,1,1,1
242,1,2,2,2,3,1,5,1
242,2,1,2,3,3,1,4,3
242,2,2,4,1,1,1,5,1
242,3,1,2,2,3,1,3,1
242,3,2,1,1,1,2,4,2
242,4,1,1,4,2,1,5,2
242,4,2,3,4,2,1,1,1
242,5,1,2,2,1,1,3,1
242,5,2,3,5,2,2,1,1
242,6,1,1,5,2,2,4,3
242,6,2,4,1,2,2,5,2
242,7,1,3,1,1,2,2,1
242,7,2,4,3,1,1,5,2
242,8,1,1,2,3,2,4,1
242,8,2,4,3,2,2,2,1
242,9,1,3,3,3,2,3,1
242,9,2,3,1,2,2,4,3
242,10,1,3,2,3,2,5,3
242,10,2,1,3,3,1,4,1
243,1,1,3,4,1,2,5,1
243,1,2,3,4,2,2,5,3
243,2,1,2,1,1,1,4,1
243,2,2,2,3,1,2,2,1
243,3,1,1,1,2,1,5,3
243,3,2,1,5,1,1,2,1
243,4,1,4,2,3,2,5,1
243,4,2,3,5,1,2,3,1
243,5,1,3,5,2,1,4,2
243,5,2,1,3,3,2,4,3
243,6,1,1,3,3,1,5,2
243,6,2,1,1,2,2,5,3
243,7,1,3,2,1,1,1,1
243,7,2,4,3,2,1,4,2
243,8,1,2,2,3,2,4,1
243,8,2,1,2,2,2,4,2
243,9,1,4,1,3,1,4,1
243,9,2,2,3,3,1,1,1
243,10,1,4,1,3,2,5,2
243,10,2,3,2,2,1,3,1
244,1,1,3,2,3,1,5,3
244,1,2,1,2,3,1,2,1
244,2,1,3,1,1,1,4,3
244,2,2,2,3,3,2,1,1
244,3,1,3,4,1,1,1,1
244,3,2,1,3,2,2,4,3
244,4,1,2,2,1,1,4,1
244,4,2,3,5,1,1,5,1
244,5,1,4,1,1,2,2,1
244,5,2,1,3,2,2,4,2
244,6,1,3,2,2,2,1,1
244,6,2,3,4,2,1,3,1
244,7,1,1,5,3,1,5,3
244,7,2,1,4,3,2,4,2
244,8,1,1,5,3,2,5,1
244,8,2,4,2,2,2,5,2
244,9,1,3,1,2,2,2,1
244,9,2,2,3,1,1,5,1
244,10,1,4,1,3,1,4,2
244,10,2,1,3,2,2,3,1
245,1,1,3,2,3,1,1,1
245,1,2,4,2,1,2,5,3
245,2,1,2,2,3,1,5,2
245,2,2,1,1,2,2,5,3
245,3,1,3,1,3,1,5,1
245,3,2,3,5,2,1,5,2
245,4,1,4,2,1,2,4,1
245,4,2,2,3,1,2,4,1
245,5,1,1,3,3,2,3,1
245,5,2,2,2,1,1,3,1
245,6,1,1,1,3,2,1,1
245,6,2,4,3,2,2,4,2
245,7,1,3,4,3,1,5,3
245,7,2,1,4,1,1,4,3
245,8,1,4,3,2,2,4,2
245,8,2,1,5,1,1,2,1
245,9,1,3,1,3,2,4,3
245,9,2,3,3,2,2,5,1
245,10,1,1,4,2,1,2,1
245,10,2,2,1,1,1,4,1
246,1,1,2,3,3,2,3,1
246,1,2,3,4,2,1,4,2
246,2,1,1,3,1,2,1,1
246,2,2,4,3,1,1,3,1
246,3,1,1,2,1,1,5,1
246,3,2,2,1,1,2,3,1
246,4,1,1,5,3,1,4,2
246,4,2,3,1,3,2,1,1
246,5,1,3,4,2,1,1,1
246,5,2,1,3,1,1,2,1
246,6,1,3,5,2,1,4,2
246,6,2,2,2,3,2,4,1
246,7,1,1,1,2,2,4,3
246,7,2,1,2,2,1,5,1
246,8,1,3,4,1,2,2,1
246,8,2,3,5,2,1,5,3
246,9,1,4,1,3,2,5,3
246,9,2,4,2,3,2,5,2
246,10,1,1,1,2,2,5,1
246,10,2,3,2,1,1,4,3
247,1,1,1,2,1,2,4,3
247,1,2,1,5,3,2,5,1
247,2,1,3,1,2,2,3,1
247,2,2,3,4,1,2,4,1
247,3,1,4,3,3,2,1,1
247,3,2,2,2,3,1,5,2
247,4,1,1,3,3,2,5,3
247,4,2,1,4,2,1,4,2
247,5,1,4,3,3,1,4,2
247,5,2,3,3,2,2,4,3
247,6,1,2,1,1,1,5,2
247,6,2,3,3,1,1,3,1
247,7,1,3,5,1,1,4,1
247,7,2,2,1,2,2,5,3
247,8,1,3,1,3,1,2,1
247,8,2,2,2,2,2,5,1
247,9,1,4,2,1,1,2,1
247,9,2,4,1,2,1,5,2
247,10,1,1,2,1,2,4,3
247,10,2,1,4,2,1,1,1
248,1,1,1,1,1,2,5,2
248,1,2,4,3,3,1,5,1
248,2,1,3,4,1,1,4,3
248,2,2,2,1,2,2,4,2
248,3,1,4,2,2,1,4,1
248,3,2,2,3,3,2,4,3
248,4,1,1,4,3,1,4,1
248,4,2,3,5,2,2,4,1
248,5,1,1,5,3,1,5,2
248,5,2,1,2,2,2,5,3
248,6,1,3,3,1,2,5,1
248,6,2,4,1,3,1,4,3
248,7,1,3,4,1,1,3,1
248,7,2,1,2,1,1,5,3
248,8,1,2,1,3,2,1,1
248,8,2,3,3,2,1,5,2
248,9,1,2,2,1,2,2,1
248,9,2,3,3,3,1,1,1
248,10,1,4,2,1,2,2,1
248,10,2,1,1,2,2,3,1
249,1,1,2,1,2,1,3,1
249,1,2,1,3,2,2,2,1
249,2,1,3,3,1,1,4,2
249,2,2,2,1,1,2,1,1
249,3,1,4,3,2,1,5,2
249,3,2,2,1,3,2,2,1
249,4,1,2,2,3,1,4,1
249,4,2,1,3,1,1,4,3
249,5,1,3,1,3,2,5,2
249,5,2,3,4,1,1,4,2
249,6,1,3,5,2,1,5,1
249,6,2,4,2,2,2,3,1
249,7,1,1,5,3,2,1,1
249,7,2,1,2,2,1,4,1
249,8,1,3,2,3,2,5,3
249,8,2,1,2,1,2,5,3
249,9,1,4,1,2,2,4,1
249,9,2,4,3,1,2,5,3
249,10,1,3,5,3,1,5,1
249,10,2,1,4,3,1,4,2
250,1,1,2,2,1,1,2,1
250,1,2,3,3,3,1,2,1
250,2,1,2,2,2,2,3,1
250,2,2,3,3,3,1,5,1
250,3,1,1,1,1,2,3,1
250,3,2,4,3,2,1,1,1
250,4,1,3,5,1,1,4,2
250,4,2,4,1,1,1,1,1
250,5,1,1,1,3,2,4,1
250,5,2,1,2,2,2,5,3
250,6,1,1,4,3,2,5,1
250,6,2,1,5,1,2,5,2
250,7,1,4,1,2,2,4,3
250,7,2,2,2,2,1,4,1
250,8,1,1,4,3,1,5,3
250,8,2,3,3,1,2,4,2
250,9,1,4,2,2,1,4,2
250,9,2,2,3,3,2,5,3
250,10,1,3,5,3,1,4,2
250,10,2,3,1,1,2,5,3
251,1,1,1,4,3,1,5,1
251,1,2,2,1,1,1,4,3
251,2,1,1,2,3,1,4,3
251,2,2,4,1,2,1,2,1
251,3,1,1,5,1,2,5,3
251,3,2,1,4,2,1,4,1
251,4,1,2,3,3,1,5,2
251,4,2,2,3,1,2,4,2
251,5,1,3,5,1,2,3,1
251,5,2,3,4,3,2,2,1
251,6,1,1,5,1,2,3,1
251,6,2,3,1,3,1,5,2
251,7,1,4,2,2,2,4,1
251,7,2,4,3,2,2,5,2
251,8,1,3,3,3,2,2,1
251,8,2,3,1,3,1,1,1
251,9,1,3,2,1,1,5,1
251,9,2,3,3,1,2,3,1
251,10,1,1,1,2,1,1,1
251,10,2,1,2,2,2,4,3
252,1,1,1,3,2,1,1,1
252,1,2,3,3,2,1,5,3
252,2,1,2,2,3,2,4,2
252,2,2,1,5,1,2,5,3
252,3,1,4,1,3,1,3,1
252,3,2,1,1,1,2,5,3
252,4,1,3,1,1,1,2,1
252,4,2,1,4,1,1,4,2
252,5,1,1,2,3,1,5,2
252,5,2,3,4,2,2,2,1
252,6,1,4,1,1,2,3,1
252,6,2,3,4,3,2,4,2
252,7,1,3,2,2,1,1,1
252,7,2,2,3,3,2,5,1
252,8,1,1,2,2,2,3,1
252,8,2,2,1,2,1,4,1
252,9,1,3,5,3,1,4,1
252,9,2,4,3,2,2,5,3
252,10,1,4,2,3,1,4,1
252,10,2,2,3,1,2,1,1
253,1,1,3,1,2,2,4,2
253,1,2,4,2,2,1,4,3
253,2,1,1,2,1,2,2,1
253,2,2,2,2,1,1,4,1
253,3,1,4,1,2,2,3,1
253,3,2,3,1,3,2,4,2
253,4,1,3,4,2,1,5,1
253,4,2,2,1,2,2,5,1
253,5,1,1,5,3,2,4,3
253,5,2,3,3,1,1,2,1
253,6,1,3,1,2,2,3,1
253,6,2,4,2,3,1,5,1
253,7,1,1,4,3,1,5,2
253,7,2,1,3,1,2,3,1
253,8,1,1,4,3,2,1,1
253,8,2,3,3,1,2,4,2
253,9,1,2,3,1,1,5,3
253,9,2,1,5,3,1,1,1
253,10,1,4,2,1,1,5,2
253,10,2,2,3,2,1,4,3
254,1,1,1,4,2,1,3,1
254,1,2,1,1,2,1,1,1
254,2,1,1,3,3,2,4,2
254,2,2,2,2,3,2,4,2
254,3,1,4,2,1,1,5,1
254,3,2,2,1,1,2,5,3
254,4,1,4,3,2,1,5,1
254,4,2,1,2,1,2,3,1
254,5,1,3,1,3,1,4,2
254,5,2,4,1,2,2,5,2
254,6,1,3,5,3,1,1,1
254,6,2,4,3,2,2,2,1
254,7,1,3,1,2,2,5,3
254,7,2,1,4,1,2,4,1
254,8,1,1,2,3,1,4,3
254,8,2,3,5,3,2,5,2
254,9,1,2,3,1,2,4,3
254,9,2,3,5,1,1,5,3
254,10,1,2,3,2,1,2,1
254,10,2,3,2,1,1,4,1
255,1,1,3,2,2,1,1,1
255,1,2,3,4,2,1,4,2
255,2,1,3,2,1,2,5,1
255,2,2,1,3,3,2,4,1
255,3,1,1,1,2,1,2,1
255,3,2,1,4,2,2,5,2
255,4,1,2,1,3,1,4,2
255,4,2,3,1,2,1,5,3
255,5,1,3,4,1,2,2,1
255,5,2,2,3,1,1,5,1
255,6,1,2,1,2,1,4,3
255,6,2,2,1,1,2,3,1
255,7,1,1,5,1,2,1,1
255,7,2,1,5,3,2,5,1
255,8,1,4,3,3,1,5,3
255,8,2,4,2,3,2,4,3
255,9,1,3,3,3,2,5,2
255,9,2,1,2,2,1,3,1
255,10,1,4,3,3,2,4,1
255,10,2,4,2,1,1,4,2
256,1,1,2,3,2,2,5,3
256,1,2,1,4,3,1,1,1
256,2,1,3,4,1,2,5,3
256,2,2,4,3,3,2,3,1
256,3,1,3,1,3,1,5,3
256,3,2,3,1,2,2,1,1
256,4,1,2,1,2,1,4,2
256,4,2,1,2,2,2,3,1
256,5,1,3,5,1,2,4,1
256,5,2,1,2,1,1,4,1
256,6,1,1,2,1,1,5,1
256,6,2,3,5,2,1,4,3
256,7,1,3,1,1,2,4,2
256,7,2,1,4,1,1,5,2
256,8,1,2,3,3,2,4,1
256,8,2,1,2,3,1,5,2
256,9,1,4,2,3,2,2,1
256,9,2,2,3,3,1,5,3
256,10,1,4,1,2,2,4,2
256,10,2,4,3,2,1,2,1
257,1,1,1,1,2,2,3,1
257,1,2,3,2,1,2,4,1
257,2,1,4,3,2,1,5,1
257,2,2,2,1,2,1,1,1
257,3,1,1,4,2,1,4,1
257,3,2,4,2,3,2,5,2
257,4,1,2,1,1,2,4,3
257,4,2,4,2,3,2,5,2
257,5,1,3,4,2,1,2,1
257,5,2,1,5,1,2,4,2
257,6,1,1,4,1,2,4,2
257,6,2,4,2,3,1,5,3
257,7,1,3,3,2,2,3,1
257,7,2,3,5,3,2,5,3
257,8,1,3,1,1,2,4,3
257,8,2,1,5,3,1,5,1
257,9,1,1,3,3,1,5,1
257,9,2,1,3,3,1,2,1
257,10,1,2,3,2,1,4,3
257,10,2,3,2,1,1,1,1
258,1,1,3,4,3,2,1,1
258,1,2,1,2,1,1,5,3
258,2,1,2,2,1,1,5,3
258,2,2,3,5,3,2,5,2
258,3,1,1,2,2,2,2,1
258,3,2,2,1,2,2,3,1
258,4,1,2,1,1,1,5,3
258,4,2,4,3,1,1,4,3
258,5,1,3,4,1,2,5,1
258,5,2,1,4,2,2,4,2
258,6,1,3,3,3,1,4,1
258,6,2,3,3,3,1,4,2
258,7,1,1,2,1,1,5,3
258,7,2,3,3,3,1,1,1
258,8,1,1,5,2,2,4,1
258,8,2,1,1,2,2,2,1
258,9,1,2,3,3,2,5,2
258,9,2,4,1,1,2,3,1
258,10,1,4,1,3,1,4,1
258,10,2,4,2,2,1,4,1
259,1,1,3,3,1,2,1,1
259,1,2,3,5,3,1,2,1
259,2,1,1,1,3,1,5,2
259,2,2,1,1,3,2,2,1
259,3,1,3,5,2,2,5,1
259,3,2,2,1,2,1,5,3
259,4,1,4,2,2,2,4,1
259,4,2,1,2,1,2,5,2
259,5,1,1,2,3,1,4,1
259,5,2,2,2,2,2,3,1
259,6,1,3,4,1,1,5,3
259,6,2,1,3,2,1,4,1
259,7,1,4,3,1,1,4,3
259,7,2,3,3,3,1,5,2
259,8,1,1,4,1,2,4,3
259,8,2,2,1,3,1,5,2
259,9,1,3,5,1,1,3,1
259,9,2,4,2,2,2,4,1
259,10,1,4,1,3,2,4,2
259,10,2,2,3,1,2,1,1
260,1,1,4,1,3,2,5,2
260,1,2,3,4,3,2,5,1
260,2,1,4,3,3,1,4,2
260,2,2,3,2,1,1,5,2
260,3,1,1,3,1,2,4,2
260,3,2,1,2,2,1,5,1
260,4,1,2,3,1,1,2,1
260,4,2,1,2,3,1,1,1
260,5,1,2,2,2,2,4,3
260,5,2,1,1,2,1,4,2
260,6,1,4,3,2,1,4,3
260,6,2,2,3,2,1,4,1
260,7,1,3,4,1,2,1,1
260,7,2,1,5,3,1,5,3
260,8,1,1,2,3,2,5,3
260,8,2,4,1,1,1,2,1
260,9,1,3,4,2,2,5,1
260,9,2,3,5,2,2,4,1
260,10,1,2,1,1,2,3,1
260,10,2,3,1,1,2,3,1
